Alert ID,Date,Status Label,Affected,Header,Description
148553,06/12/2022 08:41:00 PM,delays,"[""BXM1""]","The following BxM1 bus trips will not run:
Northbound: 4:50 PM
Southbound: 5:30 PM, 6:30 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
148549,06/12/2022 08:29:00 PM,delays,"[""SIM1C""]","The following SIM1C bus trips will not run:
Northbound: 5:30 PM, 6:50 PM, 7:10 PM, 7:30 PM
Southbound: 8:30 PM, 9:00 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
148427,06/11/2022 10:23:00 PM,delays,"[""BXM3""]","The following BxM3 trips will not run:
Northbound: 8:15 PM
Southbound: 6:35 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
148414,06/11/2022 09:11:00 PM,delays,"[""SIM1C""]","The following SIM1C trips will not run:
Northbound: 6:20 PM
Southbound: 5:16 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
148413,06/11/2022 09:10:00 PM,delays,"[""SIM33C""]","The following SIM33C trips will not run:
Northbound: 6:20 PM
Southbound: 5:55 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
148412,06/11/2022 09:10:00 PM,delays,"[""BXM9""]","The following BxM9 trips will not run:
Northbound: 12:00 AM
Southbound: 6:15 PM, 10:15 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
148408,06/11/2022 08:47:00 PM,delays,"[""BXM4""]","The following BxM4 trips will not run:
Northbound: 5:45 PM, 9:45 PM
Southbound: 8:00 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
148407,06/11/2022 08:46:00 PM,delays,"[""BXM8""]","The following BxM8 trips will not run:
Northbound: 6:20 PM
Southbound: 5:00 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
148175,06/10/2022 08:15:00 PM,delays,"[""BXM3""]","The following BxM3 trips will not run:
Northbound: 4:35 PM, 5:45 PM
Southbound: 6:35 PM","We’re running as much service as we can with the bus operators we have available. 
See when the next bus will arrive using bt.mta.info"
147368,06/07/2022 01:18:00 AM,delays,"[""QM6""]","The following QM6 trips will not run:
Eastbound: 11:30 PM
Westbound: 9:30 PM","We’re running as much service as we can with the bus operators we have available. 

See when the next bus will arrive using bt.mta.info"
147367,06/07/2022 01:16:00 AM,delays,"[""QM6""]","The following QM6 trips will not run: 
Eastbound: 11:30 PM
Westbound: 9:30 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
147342,06/06/2022 10:07:00 PM,delays,"[""BXM8""]","The following BxM7 trips will not run: 
Northbound: 8:00 PM, 9:15 PM, 10:30 PM
Southbound: 6:30 PM, 9:00 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
147340,06/06/2022 09:52:00 PM,delays,"[""BXM8""]","The following BxM8 trips will not run: 
Northbound: 6:40 PM
Southbound: 8:00 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
147324,06/06/2022 08:10:00 PM,delays,"[""QM6""]","The following QM6 trips will not run:

Eastbound: 7:30 PM
Westbound: 5:30 PM","We’re running as much service as we can with the bus operators we have available.

See when the next bus will arrive using bt.mta.info"
147323,06/06/2022 08:07:00 PM,delays,"[""QM2""]","The following QM2 trips will not run: 

Eastbound: 6:15 PM 
Westbound: 4:20 PM","We’re running as much service as we can with the bus operators we have available. 
See when the next bus will arrive using bt.mta.info"
147335,06/06/2022 09:08:00 PM,delays,"[""QM2""]","The following QM2 trips will run:

Eastbound: 6:15 PM
Westbound: 4:20 PM","We announced earlier that these trips would not run. 
However, our bus dispatchers were able to make staffing adjustments."
147317,06/06/2022 07:26:00 PM,delays,"[""QM20""]","The following QM20 trips will not run: 
Westbound: 3:30 PM
Eastbound: 5:30 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus will arrive using bt.mta.info"
147076,06/05/2022 07:37:00 PM,delays,"[""BXM8""]","The following BxM8 trips will not run:

Northbound: 10:20 PM
Southbound: 9:00 PM","We’re running as much service as we can with the bus operators we have available.

See when the next bus will arrive using bt.mta.info"
147074,06/05/2022 07:34:00 PM,delays,"[""BXM7""]","The following BxM7 trips will not run:

Northbound: 4:10 PM, 5:11 PM, 8:10 PM, 11:10 PM

Southbound: 3:30 PM, 6:30 PM, 7 PM, 10 PM","We’re running as much service as we can with the bus operators we have available.

See when the next bus will arrive using bt.mta.info"
146596,06/03/2022 06:08:00 AM,delays,"[""S46""]","The following S46 bus trips will not run: 
Ferry-bound: 1:45 AM and 3:15 AM
West Shore Plaza-bound: 2:30 AM and 4:00 AM","We're running as much service as we can with the bus operators we have available.

Find the next bus at bustime.mta.info"
146595,06/03/2022 06:06:00 AM,delays,"[""S40""]","The following S40 bus trips will not run:
Ferry-bound: 2:50 AM and 4:35 AM
Amazon-bound: 2:00 AM","We're running as much service as we can with the bus operators we have available.

Find the next bus at bustime.mta.info"
146593,06/03/2022 05:53:00 AM,delays,"[""Q44""]","The following Q44-SBS buses will not run:
Northbound to the Bronx: 2:35 AM
Southbound to Queens: 3:50 AM","We're running as much service as we can with the bus operators we have available. 

Find the next bus at bustime.mta.info"
146508,06/02/2022 08:58:00 PM,buses-detoured,"[""M11"", ""M12"", ""M14D""]",Southbound M11 M12 and westbound M14D-SBS buses are detoured because of an NYPD investigation at Ninth Ave/19th St.,"Southbound M11 buses will operate along 11th Ave between 23rd St and 14th St and make stops as requested before resuming their regular route. 
Southbound M12 buses will operate along 14th St between Eleventh Ave and Hudson St and make stops as requested before resuming their regular route. 
Westbound M14D-SBS buses will operate along 15th St between Tenth Ave and West St and make stops as requested before resuming their regular route."
146544,06/03/2022 12:52:00 AM,delays,"[""M11"", ""M12"", ""M14D""]",Southbound M11 M12 and westbound M14D-SBS buses are no longer detoured after NYPD investigation at Ninth Ave/19th St was completed.,
146053,06/01/2022 01:52:00 AM,buses-detoured,"[""M55"", ""M8""]",Westbound M8 and northbound M55 buses are detoured because of road work on Sixth Ave between Eighth St and 14th St.,"Westbound M8 buses will make stops as requested on 14th St between Fourth Ave and Seventh Ave before resuming their regular route. 
Northbound M55 buses will operate along Hudson St between Houston St and 14th St and make stops as requested before resuming their regular route."
144181,05/22/2022 05:13:00 PM,delays,"[""B1"", ""B68""]",Bay Ridge-bound B1 and Stillwell Terminal-bound B68 buses are running with delays because of FDNY activity at Brighton Beach Ave/Brighton First St.,
144241,05/22/2022 11:45:00 PM,delays,"[""B1"", ""B68""]",Bay Ridge-bound B1 and Stillwell Terminal-bound B68 buses are back on schedule following FDNY activity at Brighton Beach Ave/Brighton First St.,
144035,05/21/2022 10:31:00 PM,delays,"[""BXM9""]","The following BxM9 buses will not run tonight: 
Bronx-bound: 8:00 PM
Manhattan-bound: 9:15 PM","We’re running as much service as we can with the bus operators we have available.

See the next bus at bustime.mta.info"
144024,05/21/2022 09:14:00 PM,delays,"[""BXM4""]","The following BxM4 trips will not run:
Manhattan-bound: 7:00 PM
Bronx-bound: 8:45 PM","We’re running as much service as we can with the bus operators we have available.

Find the next bus at bustime.mta.info"
144020,05/21/2022 08:59:00 PM,delays,"[""BXM3""]","The following BxM3 trips will not run: 
Manhattan-bound: 4:35 PM and 8:35 PM
Bronx-bound: 8:15 PM and 9:15 PM","We’re running as much service as we can with the bus operators we have available.

See when the next bus arrives at http://bt.mta.info"
144019,05/21/2022 08:58:00 PM,delays,"[""BXM11""]","The following BxM11 trips will not run today:
Bronx-bound: 5:30 PM and 9:30 PM
Manhattan-bound: 8:00 PM and 11:00 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus arrives at http://bt.mta.info"
144018,05/21/2022 08:55:00 PM,delays,"[""BXM11""]","The following BxM11 trips will not run today:
Bronx-bound: 5:30 PM and 9:30 PM
Bronx-bound: 8:00 PM and 11:00 PM","We’re running as much service as we can with the bus operators we have available.

See when the next bus arrives at bt.mta.info"
144017,05/21/2022 08:52:00 PM,delays,"[""BXM1""]","The following BxM1 trips will not run today:
Manhattan-bound: 4:25 PM and 10:25 PM
Bronx-bound: 4:45 PM and 8:15 PM","We’re running as much service as we can with the bus operators we have available.

See when the next bus arrives at bt.mta.info"
143740,05/20/2022 01:57:00 PM,delays,"[""M1"", ""M2"", ""M3"", ""M4"", ""M5"", ""Q32""]","Southbound M1, M2, M3, M4, M5, and westbound Q32 buses are running with delays after earlier FDNY activity at 57th St/Fifth Ave concluded.",
143721,05/20/2022 12:59:00 PM,buses-detoured,"[""M1"", ""M2"", ""M3"", ""M4"", ""M5"", ""Q32""]","Southbound M1, M2, M3, M4, M5, and westbound Q32 buses are detoured because of FDNY activity at 57th St/Fifth Ave.","M1, M2, M3, and M4 buses are operating along Lexington Ave from 72nd St to 42nd St. 
M5 buses are operating along Seventh Ave from 57th St to 50th St.
Q32 buses are operating along Lexington Ave from 60th St to 49th St."
143686,05/20/2022 09:47:00 AM,delays,"[""BXM8""]","The following BxM8 trips will not run this morning:  
Southbound; 6:40 AM (Pelham Bay) and 6:45 AM (City Island) 
Northbound 8:30 AM (Madison Ave/E 24th St)","We’re running as much service as we can with the bus operators we have available. 
See when your next bus arrives by using bustime.mta.info"
143624,05/20/2022 12:07:00 AM,buses-detoured,"[""M15"", ""M9""]",Northbound M15 and M15-SBS and M9 buses in both directions are detoured due to roadwork on First Ave between 23rd St and 34th St.,"Stops along First Ave between 23rd St and 34th St will not be made.

Corresponding stops will be made along Third Ave at the M101 bus stops.
All M9 buses will begin and end their route at First Ave/23rd St."
143625,05/20/2022 12:08:00 AM,buses-detoured,"[""M15"", ""M9""]",Northbound M15 and M15-SBS and M9 buses in both directions are detoured due to roadwork on First Ave between 23rd St and 34th St.,"Stops along First Ave between 23rd St and 34th St will not be made.

Corresponding stops will be made along Third Ave at the M101 bus stops.
All M9 buses will begin and end their route at First Ave/23rd St.

Use this link to view how detoured buses will run."
143480,05/19/2022 11:18:00 AM,delays,"[""BXM2""]","The following BxM2 trips will not run this morning:  
Southbound: 7:15 AM (Riverdale Ave/W 261st St)
Northbound: 9:05 AM (6th Ave/W 35th St)","We’re running as much service as we can with the bus operators we have available. 
See when your next bus arrives by using bustime.mta.info"
141277,05/08/2022 10:48:00 PM,delays,"[""BXM9""]","The following BxM9 trips will not run:
Northbound - 10:30 PM and 12:30 AM
Southbound - 9:15 PM","We’re running as much service as we can with the bus operators we have available.
See when the next bus arrives at bt.mta.info"
141171,05/08/2022 12:29:00 AM,boarding-change,"[""Q07"", ""Q41""]",Westbound Q7 and southbound Q41 buses are will not stop at Rockaway Blvd/Liberty Ave because of utility work at that location.,Customers can board/exit the bus at Cross Bay Blvd/Liberty Ave instead.
141405,05/09/2022 02:43:00 PM,some-delays,"[""Q07"", ""Q41""]",Westbound Q7 and southbound Q41 buses have resumed stopping at Rockaway Blvd/Liberty Ave after utility work concluded.,
140634,05/05/2022 03:38:00 AM,buses-detoured,"[""B37""]",Northbound B37 buses are detoured in both directions because of road work on Third Ave from 52nd St to 39th St.,"Buses are operating along Fourth Ave from 52nd St to 39th St before resuming their regular route on Third Ave.

Stops on Third Ave from 37th St to 49th St will be missed.

Here's a map showing how buses are running."
140635,05/05/2022 03:38:00 AM,buses-detoured,"[""B37""]",Northbound B37 buses are detoured in both directions because of road work on Third Ave from 52nd St to 39th St.,"Buses are operating along Fourth Ave from 52nd St to 39th St before resuming their regular route on Third Ave.

Stops on Third Ave from 37th St to 49th St will be missed.

Here's a map showing how buses are running."
140266,05/03/2022 10:13:00 AM,delays,"[""BXM7""]","The following BxM7 trips will not run this morning:  
Southbound: 7:00 AM (Dreiser Loop/Defoe Pl)
Northbound: 8:30 AM (E 23rd St/Madison Ave)","We’re running as much service as we can with the bus operators we have available. 
See when your next bus arrives by using bustime.mta.info"
140025,05/02/2022 11:50:00 AM,buses-detoured,"[""Q38"", ""QM10"", ""QM11"", ""QM40""]","Rego Park-bound Q38 and westbound QM10, QM11, and QM40 buses are detoured because of road work on 63rd Rd between 102nd St and Yellowstone Blvd.","While detoured, buses will make stops as requested on 64th Ave from 99th St to Yellowstone Blvd as requested."
140033,05/02/2022 12:43:00 PM,buses-detoured,"[""M22"", ""M9""]",Westbound M9 and M22  and southbound M15 and M15-SBS buses are detoured because of FDNY activity at Chatham Sq/Worth St.,"Westbound M9 buses will skip the Park Row/Worth St stop.

Southbound M15 and M15-SBS buses will not serve the Houston St/Forsyth St, Allen St/Stanton St, or Allen St/Delancey St stops.

Westbound M22 buses will skip all stops on Worth St.

While detoured, M9 and M22 buses will make stops as requested on Canal St between Bowery and Lafayette St as requested. Also, consider using the East Broadway/Catherine St stop.

While detoured, southbound M15 and M15-SBS buses will make stops as requested along Chrystie St from Houston St to Delancey St."
